timestamp,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,attack_acc0,attack_acc1,attack_acc2,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
28427266,28427266,28427266,28427266,28427266,28427266,28427266,28427266,28427266,0.48458436,-0.05449995,-9.89738,0.48458436,-0.05449995,-9.89738
28431269,28431269,28431269,28431269,28431269,28431269,28431269,28431269,28431269,0.46537688,-0.074916445,-9.920552,0.46537688,-0.074916445,-9.920552
28435266,28435266,28435266,28435266,28435266,28435266,28435266,28435266,28435266,0.47237328,-0.068463236,-9.949995,0.47237328,-0.068463236,-9.949995
28439269,28439269,28439269,28439269,28439269,28439269,28439269,28439269,28439269,0.47811908,-0.04489569,-9.933645,0.47811908,-0.04489569,-9.933645
28443266,28443266,28443266,28443266,28443266,28443266,28443266,28443266,28443266,0.47140065,-0.040979173,-9.931753,0.47140065,-0.040979173,-9.931753
28447269,28447269,28447269,28447269,28447269,28447269,28447269,28447269,28447269,0.48173013,-0.070986554,-9.91969,0.48173013,-0.070986554,-9.91969
28451277,28451277,28451277,28451277,28451277,28451277,28451277,28451277,28451277,0.46880665,-0.07068075,-9.965279,0.46880665,-0.07068075,-9.965279
28455273,28455273,28455273,28455273,28455273,28455273,28455273,28455273,28455273,0.46496636,-0.09371158,-9.906172,0.46496636,-0.09371158,-9.906172
28459266,28459266,28459266,28459266,28459266,28459266,28459266,28459266,28459266,0.4453686,-0.071289055,-9.949026,0.4453686,-0.071289055,-9.949026
28463269,28463269,28463269,28463269,28463269,28463269,28463269,28463269,28463269,0.46115506,-0.061110854,-9.984523,0.46115506,-0.061110854,-9.984523
28467266,28467266,28467266,28467266,28467266,28467266,28467266,28467266,28467266,0.45979574,-0.057034813,-9.950436,0.45979574,-0.057034813,-9.950436
28471272,28471272,28471272,28471272,28471272,28471272,28471272,28471272,28471272,0.47515216,-0.08146156,-9.906455,0.47515216,-0.08146156,-9.906455
28475266,28475266,28475266,28475266,28475266,28475266,28475266,28475266,28475266,0.45530704,-0.105737284,-9.941274,0.45530704,-0.105737284,-9.941274
28479279,28479279,28479279,28479279,28479279,28479279,28479279,28479279,28479279,0.4734801,-0.098861925,-9.938351,0.4734801,-0.098861925,-9.938351
28483266,28483266,28483266,28483266,28483266,28483266,28483266,28483266,28483266,0.48692134,-0.08907566,-9.936593,0.48692134,-0.08907566,-9.936593
28487269,28487269,28487269,28487269,28487269,28487269,28487269,28487269,28487269,0.5069576,-0.063714065,-9.912798,0.5069576,-0.063714065,-9.912798
28491283,28491283,28491283,28491283,28491283,28491283,28491283,28491283,28491283,0.470241,-0.05295375,-9.902378,0.470241,-0.05295375,-9.902378
28495273,28495273,28495273,28495273,28495273,28495273,28495273,28495273,28495273,0.48041958,-0.05018634,-9.882374,0.48041958,-0.05018634,-9.882374
28499276,28499276,28499276,28499276,28499276,28499276,28499276,28499276,28499276,0.5045427,-0.06367212,-9.911418,0.5045427,-0.06367212,-9.911418
28503273,28503273,28503273,28503273,28503273,28503273,28503273,28503273,28503273,0.49923745,-0.06618319,-9.910573,0.49923745,-0.06618319,-9.910573
28507285,28507285,28507285,28507285,28507285,28507285,28507285,28507285,28507285,0.47725078,-0.07201802,-9.917328,0.47725078,-0.07201802,-9.917328
28511269,28511269,28511269,28511269,28511269,28511269,28511269,28511269,28511269,0.47763735,-0.060765766,-9.910665,0.47763735,-0.060765766,-9.910665
28515266,28515266,28515266,28515266,28515266,28515266,28515266,28515266,28515266,0.4649486,-0.044331428,-9.879387,0.4649486,-0.044331428,-9.879387
28519269,28519269,28519269,28519269,28519269,28519269,28519269,28519269,28519269,0.44654807,-0.07686145,-9.922523,0.44654807,-0.07686145,-9.922523
28523268,28523268,28523268,28523268,28523268,28523268,28523268,28523268,28523268,0.47149086,-0.05908487,-9.936243,0.47149086,-0.05908487,-9.936243
28527269,28527269,28527269,28527269,28527269,28527269,28527269,28527269,28527269,0.48468113,-0.03808121,-9.989297,0.48468113,-0.03808121,-9.989297
28531269,28531269,28531269,28531269,28531269,28531269,28531269,28531269,28531269,0.4749075,-0.034239292,-9.980835,0.4749075,-0.034239292,-9.980835
28535270,28535270,28535270,28535270,28535270,28535270,28535270,28535270,28535270,0.46602207,-0.061763786,-9.900987,0.46602207,-0.061763786,-9.900987
28539270,28539270,28539270,28539270,28539270,28539270,28539270,28539270,28539270,0.47477856,-0.053191274,-9.931681,0.47477856,-0.053191274,-9.931681
28543266,28543266,28543266,28543266,28543266,28543266,28543266,28543266,28543266,0.4837199,-0.047097657,-9.952244,0.4837199,-0.047097657,-9.952244
28547269,28547269,28547269,28547269,28547269,28547269,28547269,28547269,28547269,0.46689293,-0.038336057,-9.94468,0.46689293,-0.038336057,-9.94468
28551266,28551266,28551266,28551266,28551266,28551266,28551266,28551266,28551266,0.46452188,-0.057734367,-9.945448,0.46452188,-0.057734367,-9.945448
28555270,28555270,28555270,28555270,28555270,28555270,28555270,28555270,28555270,0.46764615,-0.076582044,-9.932504,0.46764615,-0.076582044,-9.932504
28559267,28559267,28559267,28559267,28559267,28559267,28559267,28559267,28559267,0.49372253,-0.057008043,-9.950947,0.49372253,-0.057008043,-9.950947
28563281,28563281,28563281,28563281,28563281,28563281,28563281,28563281,28563281,0.48142478,-0.06901001,-9.9265585,0.48142478,-0.06901001,-9.9265585
28567266,28567266,28567266,28567266,28567266,28567266,28567266,28567266,28567266,0.49135172,-0.08384349,-9.974297,0.49135172,-0.08384349,-9.974297
28571273,28571273,28571273,28571273,28571273,28571273,28571273,28571273,28571273,0.481661,-0.08078155,-9.937876,0.481661,-0.08078155,-9.937876
28575270,28575270,28575270,28575270,28575270,28575270,28575270,28575270,28575270,0.48395622,-0.084798984,-9.915408,0.48395622,-0.084798984,-9.915408
28579274,28579274,28579274,28579274,28579274,28579274,28579274,28579274,28579274,0.46963635,-0.053882718,-9.93443,0.46963635,-0.053882718,-9.93443
28583272,28583272,28583272,28583272,28583272,28583272,28583272,28583272,28583272,0.48568478,-0.072357215,-9.946066,0.48568478,-0.072357215,-9.946066
28587278,28587278,28587278,28587278,28587278,28587278,28587278,28587278,28587278,0.4605009,-0.045959797,-9.976139,0.4605009,-0.045959797,-9.976139
28591279,28591279,28591279,28591279,28591279,28591279,28591279,28591279,28591279,0.4683572,-0.03554747,-9.958964,0.4683572,-0.03554747,-9.958964
28595277,28595277,28595277,28595277,28595277,28595277,28595277,28595277,28595277,0.4829317,-0.053723622,-9.958497,0.4829317,-0.053723622,-9.958497
