timestamp,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,attack_gyro0,attack_gyro1,attack_gyro2,gyro_rad[0],gyro_rad[1],gyro_rad[2]
28242463,28242463,28242463,28242463,28242463,28242463,-1.298570174,-1.298570174,-1.499259058,-1.503033814,-1.49651794,-1.497561395,-0.003774756,0.002741118,0.001697663
28246460,28246460,28246460,28246460,28246460,28246460,-3.966019593,-3.966019593,-0.206414647,-0.210814909,-0.204840486,-0.205164692,-0.004400262,0.001574161,0.001249955
28250464,28250464,28250464,28250464,28250464,28250464,-2.26045784,-2.26045784,1.310784509,1.307024012,1.312997155,1.311626151,-0.003760497,0.002212646,0.000841642
28254460,28254460,28254460,28254460,28254460,28254460,1.95426568,1.95426568,1.387883534,1.385097386,1.391165532,1.388120765,-0.002786148,0.003281998,0.00023723
28258464,28258464,28258464,28258464,28258464,28258464,3.996750178,3.996750178,-0.064180741,-0.067105445,-0.061123451,-0.062659216,-0.002924704,0.003057289,0.001521525
28262460,28262460,28262460,28262460,28262460,28262460,1.629089217,1.629089217,-1.45611932,-1.461820521,-1.453279283,-1.454567783,-0.005701201,0.002840038,0.001551537
28266463,28266463,28266463,28266463,28266463,28266463,-2.522915603,-2.522915603,-1.238643025,-1.243365927,-1.23536494,-1.237398265,-0.004722903,0.003278085,0.00124476
28270483,28270483,28270483,28270483,28270483,28270483,-3.92676534,-3.92676534,0.30439165,0.300852019,0.307142036,0.304809146,-0.003539631,0.002750386,0.000417496
28274463,28274463,28274463,28274463,28274463,28274463,-0.979610551,-0.979610551,1.551149425,1.547821565,1.554861765,1.551698509,-0.00332786,0.00371234,0.000549084
28278471,28278471,28278471,28278471,28278471,28278471,3.000012103,3.000012103,1.059429681,1.057187234,1.063144734,1.05957763,-0.002242447,0.003715054,0.000147949
28282464,28282464,28282464,28282464,28282464,28282464,3.696325518,3.696325518,-0.612871701,-0.616697716,-0.60820312,-0.613733329,-0.003826015,0.004668581,-0.000861628
28286461,28286461,28286461,28286461,28286461,28286461,0.275387623,0.275387623,-1.601585569,-1.604046894,-1.598947912,-1.601572857,-0.002461325,0.002637658,1.27E-05
28290463,28290463,28290463,28290463,28290463,28290463,-3.438122419,-3.438122419,-0.821433606,-0.82518638,-0.818777717,-0.821114351,-0.003752774,0.002655889,0.000319255
28294467,28294467,28294467,28294467,28294467,28294467,-3.380029274,-3.380029274,0.8604631,0.857775645,0.86236176,0.860791741,-0.002687456,0.00189866,0.00032864
28298466,28298466,28298466,28298466,28298466,28298466,0.401546883,0.401546883,1.602782424,1.599040262,1.605004211,1.602762874,-0.003742162,0.002221787,-1.95E-05
28302473,28302473,28302473,28302473,28302473,28302473,3.724282358,3.724282358,0.588399111,0.583067734,0.590607093,0.589084137,-0.005331377,0.002207983,0.000685026
28306463,28306463,28306463,28306463,28306463,28306463,2.939472783,2.939472783,-1.095036777,-1.100290849,-1.092080844,-1.093473852,-0.005254072,0.002955933,0.001562926
28310464,28310464,28310464,28310464,28310464,28310464,-1.101862212,-1.101862212,-1.553899841,-1.558291543,-1.55115355,-1.55274501,-0.004391701,0.002746292,0.001154831
28314467,28314467,28314467,28314467,28314467,28314467,-3.928194538,-3.928194538,-0.305252475,-0.308568577,-0.302071507,-0.304920092,-0.003316102,0.003180969,0.000332383
28318460,28318460,28318460,28318460,28318460,28318460,-2.406903244,-2.406903244,1.293989416,1.291317183,1.297278016,1.293688009,-0.002672233,0.0032886,-0.000301407
28323223,28323223,28323223,28323223,28323223,28323223,-2.013146462,-2.013146462,1.401863393,1.398524216,1.405414376,1.401616378,-0.003339177,0.003550983,-0.000247015
28327222,28327222,28327222,28327222,28327222,28327222,2.191215518,2.191215518,1.358766357,1.354822157,1.362587882,1.358258934,-0.003944201,0.003821525,-0.000507423
28331223,28331223,28331223,28331223,28331223,28331223,3.974269084,3.974269084,-0.184131288,-0.187521403,-0.180503226,-0.184879821,-0.003390115,0.003628063,-0.000748532
28335223,28335223,28335223,28335223,28335223,28335223,1.377108825,1.377108825,-1.528302789,-1.53181837,-1.525547521,-1.528533049,-0.003515581,0.002755268,-0.00023026
