timestamp,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,attack_acc0,attack_acc1,attack_acc2,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
42320068,42320068,42320068,42320068,42320068,42320068,-78.970544,-78.970544,-9.407983484,-11.86635078,-11.19032578,-21.98947348,-2.4583673,-1.7823423,-12.58149
42324077,42324077,42324077,42324077,42324077,42324077,29.87477505,29.87477505,-78.44906325,-77.33724575,-78.72373898,-84.82566875,1.1118175,-0.27467573,-6.3766055
42328075,42328075,42328075,42328075,42328075,42328075,55.76319742,55.76319742,31.88712045,33.45767825,33.74805245,19.54558545,1.5705578,1.860932,-12.341535
42332079,42332079,42332079,42332079,42332079,42332079,-76.76291296,-76.76291296,68.20333284,65.24271184,63.52033224,57.59592334,-2.960621,-4.6830006,-10.6074095
42336071,42336071,42336071,42336071,42336071,42336071,4.988124668,4.988124668,-59.32922706,-55.65608056,-55.84006076,-66.41151056,3.6731465,3.4891663,-7.0822835
42340068,42340068,42340068,42340068,42340068,42340068,71.40787272,71.40787272,-39.0853136,-39.811643,-38.98693997,-53.8897976,-0.7263294,0.09837363,-14.804484
42344071,42344071,42344071,42344071,42344071,42344071,-64.70067157,-64.70067157,74.91870368,74.32751883,70.50989738,68.96339368,-0.59118485,-4.4088063,-5.95531
42348072,42348072,42348072,42348072,42348072,42348072,-14.1206038,-14.1206038,14.47668729,17.35901489,19.71612489,4.330226291,2.8823276,5.2394376,-10.146461
42352082,42352082,42352082,42352082,42352082,42352082,74.37101121,74.37101121,-79.47404955,-81.80541855,-82.08093055,-92.42211655,-2.331369,-2.606881,-12.948067
42356072,42356072,42356072,42356072,42356072,42356072,-51.67243921,-51.67243921,15.50368295,17.48885805,13.57574745,10.23875275,1.9851751,-1.9279355,-5.2649302
42360086,42360086,42360086,42360086,42360086,42360086,-21.16801873,-21.16801873,78.17931794,78.63599272,81.54916894,63.83120894,0.45667478,3.369851,-14.348109
42364072,42364072,42364072,42364072,42364072,42364072,79.99510852,79.99510852,-43.306607,-44.5507716,-46.346343,-51.498231,-1.2441646,-3.039736,-8.191624
42368071,42368071,42368071,42368071,42368071,42368071,-34.03050293,-34.03050293,-57.28544571,-54.84371141,-56.27652781,-65.07380571,2.4417343,1.0089179,-7.78836
42372068,42372068,42372068,42372068,42372068,42372068,-53.11576759,-53.11576759,67.21021079,65.77448229,67.42508971,52.09810829,-1.4357285,0.21487892,-15.1121025
42376071,42376071,42376071,42376071,42376071,42376071,77.47789503,77.47789503,32.70568846,33.72222956,31.04027746,28.37725846,1.0165411,-1.665411,-4.32843
42380073,42380073,42380073,42380073,42380073,42380073,-16.75910903,-16.75910903,-77.37418733,-76.46998303,-75.05606473,-89.98729033,0.9042043,2.3181226,-12.613103
42384083,42384083,42384083,42384083,42384083,42384083,-57.66306173,-57.66306173,-15.08430723,-16.30166963,-17.89025323,-26.68056723,-1.2173624,-2.805946,-11.59626
42388079,42388079,42388079,42388079,42388079,42388079,73.33426202,73.33426202,79.91047823,81.88693813,81.10972943,75.47448223,1.9764599,1.1992512,-4.435996
42392071,42392071,42392071,42392071,42392071,42392071,5.058357486,5.058357486,-26.13679069,-27.05100129,-24.14555999,-41.87216869,-0.9142106,1.9912307,-15.735378
42396068,42396068,42396068,42396068,42396068,42396068,-75.3653456,-75.3653456,-67.87815712,-67.39731862,-72.27969412,-75.31914312,0.4808385,-4.401537,-7.440986
42400072,42400072,42400072,42400072,42400072,42400072,58.9195121,58.9195121,51.39562189,52.24861219,53.94457469,42.85347589,0.8529903,2.5489528,-8.542146
42404068,42404068,42404068,42404068,42404068,42404068,27.36371075,27.36371075,47.5256417,46.87951525,48.46500524,32.5976357,-0.64612645,0.93936354,-14.928006
42408071,42408071,42408071,42408071,42408071,42408071,-79.37357838,-79.37357838,-70.81148934,-69.52479134,-74.00958634,-74.41154674,1.286698,-3.198097,-3.6000574
42412068,42412068,42412068,42412068,42412068,42412068,40.48077424,40.48077424,-20.49829115,-21.60232905,-18.27699675,-34.72963015,-1.1040379,2.2212944,-14.231339
42416082,42416082,42416082,42416082,42416082,42416082,34.03505197,34.03505197,77.69952681,79.35710931,77.15360715,67.35499581,1.6575825,-0.54591966,-10.344531
42420069,42420069,42420069,42420069,42420069,42420069,-79.11241389,-79.11241389,-8.443923178,-8.678054928,-9.416981078,-13.55268918,-0.23413175,-0.9730579,-5.108766
42424080,42424080,42424080,42424080,42424080,42424080,32.41643302,32.41643302,-78.96732635,-79.80863105,-77.64183115,-95.25815535,-0.8413047,1.3254952,-16.290829
42428072,42428072,42428072,42428072,42428072,42428072,57.70833681,57.70833681,34.53462104,36.88416894,33.30215044,29.00433904,2.3495479,-1.2324706,-5.530282
42432075,42432075,42432075,42432075,42432075,42432075,-75.64603068,-75.64603068,66.09573086,64.08573086,66.50999611,54.79083886,-2.01,0.41426525,-11.304892
42436068,42436068,42436068,42436068,42436068,42436068,2.231497943,2.231497943,-61.24189132,-59.51300582,-61.37996037,-74.33666832,1.7288855,-0.13806905,-13.094777
42440072,42440072,42440072,42440072,42440072,42440072,69.67406243,69.67406243,-42.42384983,-42.05117301,-42.96368129,-46.59214683,0.37267682,-0.53983146,-4.168297
42444106,42444106,42444106,42444106,42444106,42444106,-77.95989459,-77.95989459,56.71762622,54.98117392,57.97226242,42.24272022,-1.7364523,1.2546362,-14.474906
42448071,42448071,42448071,42448071,42448071,42448071,-15.02506632,-15.02506632,13.52153851,16.91627451,12.20993571,5.200333505,3.394736,-1.3116028,-8.321205
42452068,42452068,42452068,42452068,42452068,42452068,78.13426196,78.13426196,-79.87885143,-82.64274193,-80.442665,-88.23530243,-2.7638905,-0.56381357,-8.356451
42456071,42456071,42456071,42456071,42456071,42456071,-50.96680309,-50.96680309,16.45425176,18.26797936,18.18695016,2.438432761,1.8137276,1.7326984,-14.015819
42460069,42460069,42460069,42460069,42460069,42460069,-35.74929643,-35.74929643,73.05020493,74.34055453,71.44721743,67.15224493,1.2903496,-1.6029875,-5.89796
42464071,42464071,42464071,42464071,42464071,42464071,79.99999226,79.99999226,-44.11909126,-47.26708676,-44.69195561,-56.15394826,-3.1479955,-0.57286435,-12.034857
42468068,42468068,42468068,42468068,42468068,42468068,-31.51329939,-31.51329939,-55.21646205,-50.87558705,-53.65119595,-65.76006505,4.340875,1.5652661,-10.543603
42472082,42472082,42472082,42472082,42472082,42472082,-42.84067623,-42.84067623,58.91271128,56.16713628,57.64055908,51.28052678,-2.745575,-1.2721522,-7.6321845
42476068,42476068,42476068,42476068,42476068,42476068,76.74448718,76.74448718,30.02858675,30.66552015,29.58608777,17.01863325,0.6369334,-0.44249898,-13.0099535
42480072,42480072,42480072,42480072,42480072,42480072,-15.85857339,-15.85857339,-77.61500302,-74.64420552,-76.09032062,-85.86837102,2.9707975,1.5246824,-8.253368
42484068,42484068,42484068,42484068,42484068,42484068,-66.32425503,-66.32425503,-0.623285675,-5.070806375,-2.127047775,-9.995549675,-4.4475207,-1.5037621,-9.372264
42488068,42488068,42488068,42488068,42488068,42488068,68.71564781,68.71564781,78.69738709,83.04307509,78.73844749,67.30138609,4.345688,0.041060407,-11.396001
42492071,42492071,42492071,42492071,42492071,42492071,5.058357487,5.058357487,-26.13679069,-27.31187359,-25.07877969,-35.10280969,-1.1750829,1.058011,-8.966019
42496071,42496071,42496071,42496071,42496071,42496071,-74.39506445,-74.39506445,-69.37316732,-70.62554552,-70.78102822,-79.75636432,-1.2523782,-1.4078609,-10.383197
42500083,42500083,42500083,42500083,42500083,42500083,65.27518929,65.27518929,42.78547603,46.94207843,43.89708323,33.17315303,4.1566024,1.1116072,-9.612323
42504068,42504068,42504068,42504068,42504068,42504068,27.36371075,27.36371075,47.52564171,43.16691521,46.44537341,37.90620471,-4.3587265,-1.0802683,-9.619437
42508090,42508090,42508090,42508090,42508090,42508090,-75.32140824,-75.32140824,-60.439014,-57.4592727,-60.91066338,-70.617601,2.9797413,-0.47164938,-10.178587
42512068,42512068,42512068,42512068,42512068,42512068,40.48077423,40.48077423,-20.49829115,-19.52282651,-17.94975675,-31.03860015,0.97546464,2.5485344,-10.540309
42516068,42516068,42516068,42516068,42516068,42516068,45.19920358,45.19920358,79.80057857,76.88495607,76.28055357,70.81194257,-2.9156225,-3.520025,-8.988636
42520078,42520078,42520078,42520078,42520078,42520078,-79.91678193,-79.91678193,0.271433082,4.437512082,1.678845482,-9.422533918,4.166079,1.4074124,-9.693967
42524068,42524068,42524068,42524068,42524068,42524068,22.04884097,22.04884097,-76.27481794,-78.66625164,-74.53685414,-87.12861694,-2.3914337,1.7379638,-10.853799
42528079,42528079,42528079,42528079,42528079,42528079,53.06688613,53.06688613,28.29209316,28.7965377,24.09376276,20.33677216,0.50444454,-4.1983304,-7.955321
42532068,42532068,42532068,42532068,42532068,42532068,-73.30812395,-73.30812395,62.0364858,64.0037199,65.8510498,50.5825258,1.9672341,3.814564,-11.45396
42536068,42536068,42536068,42536068,42536068,42536068,2.231497942,2.231497942,-61.24189132,-63.15023702,-62.73748462,-71.22421232,-1.9083457,-1.4955933,-9.982321
42540089,42540089,42540089,42540089,42540089,42540089,60.71152714,60.71152714,-55.40893118,-53.30711858,-57.67001418,-62.86380118,2.1018126,-2.261083,-7.45487
42544068,42544068,42544068,42544068,42544068,42544068,-63.03948486,-63.03948486,75.88960621,75.07035378,80.31887221,63.16838921,-0.81925243,4.429266,-12.721217
42548068,42548068,42548068,42548068,42548068,42548068,-17.72605831,-17.72605831,10.64472525,11.00783648,6.784727246,2.872142246,0.36311123,-3.859998,-7.772583
42552068,42552068,42552068,42552068,42552068,42552068,78.13426196,78.13426196,-79.87885143,-78.84879943,-78.94243039,-90.07844143,1.030052,0.93642104,-10.19959
42556079,42556079,42556079,42556079,42556079,42556079,-56.41550104,-56.41550104,8.79373331,8.07831411,10.34804231,-3.21933169,-0.7154192,1.554309,-12.013065
42560071,42560071,42560071,42560071,42560071,42560071,-34.09417713,-34.09417713,73.81963235,74.92462465,70.53100095,68.39083895,1.1049923,-3.2886314,-5.4287934
42564068,42564068,42564068,42564068,42564068,42564068,79.95118816,79.95118816,-46.5171443,-47.2519474,-42.3774019,-59.3078453,-0.7348031,4.1397424,-12.790701
42568111,42568111,42568111,42568111,42568111,42568111,-62.6319401,-62.6319401,-76.71461429,-75.19922759,-79.88986289,-86.52959129,1.5153867,-3.1752486,-9.814977
42572860,42572860,42572860,42572860,42572860,42572860,69.16444852,69.16444852,-58.38626231,-59.00065316,-57.43613431,-67.35100231,-0.61439085,0.950128,-8.96474
42576871,42576871,42576871,42576871,42576871,42576871,-71.03473833,-71.03473833,-51.39176978,-50.49709838,-48.57265078,-64.77683278,0.8946714,2.819119,-13.385063
42580861,42580861,42580861,42580861,42580861,42580861,-12.2018862,-12.2018862,74.05761243,74.1374992,68.71693443,69.82520863,0.07988677,-5.340678,-4.2324038
42584863,42584863,42584863,42584863,42584863,42584863,76.19404737,76.19404737,17.74076281,17.00556991,22.56400181,4.382487805,-0.7351929,4.823239,-13.358275
42588860,42588860,42588860,42588860,42588860,42588860,-52.45099338,-52.45099338,-79.99993683,-77.33143923,-81.41485753,-89.25960183,2.6684976,-1.4149207,-9.259665
42592865,42592865,42592865,42592865,42592865,42592865,-28.0662823,-28.0662823,10.30087845,8.140578151,7.971077451,3.440452951,-2.1603003,-2.329801,-6.8604255
42596860,42596860,42596860,42596860,42596860,42596860,79.97719835,79.97719835,74.34505223,75.98318043,77.91763723,59.89649723,1.6381282,3.572585,-14.448555
42600867,42600867,42600867,42600867,42600867,42600867,-41.41779412,-41.41779412,-37.07407635,-36.38232945,-40.46880215,-42.77490135,0.6917469,-3.3947258,-5.700825
42604860,42604860,42604860,42604860,42604860,42604860,-49.50777633,-49.50777633,-58.24862599,-60.07850619,-56.37896129,-68.83820299,-1.8298802,1.8696647,-10.589577
42608863,42608863,42608863,42608863,42608863,42608863,78.51532477,78.51532477,63.03019945,66.57494345,63.30545975,50.97728345,3.544744,0.2752603,-12.052916
42612860,42612860,42612860,42612860,42612860,42612860,-16.86230972,-16.86230972,33.97135332,30.95032102,31.04207162,29.12723132,-3.0210323,-2.9292817,-4.844122
42616863,42616863,42616863,42616863,42616863,42616863,-61.86793232,-61.86793232,-76.7402278,-74.7291215,-73.1024149,-90.9170198,2.0111063,3.6378129,-14.176792
42620861,42620861,42620861,42620861,42620861,42620861,71.42372944,71.42372944,-5.890804617,-4.375936717,-8.350823517,-13.77568862,1.5148679,-2.4600189,-7.884884
42624870,42624870,42624870,42624870,42624870,42624870,-6.076265921,-6.076265921,79.9987209,76.5756238,79.59963788,72.2805899,-3.4230971,-0.39908302,-7.718131
42628860,42628860,42628860,42628860,42628860,42628860,-73.65783483,-73.65783483,-24.81695064,-20.13751634,-21.99562484,-38.73447364,4.6794343,2.8213258,-13.917523
42632865,42632865,42632865,42632865,42632865,42632865,62.57560939,62.57560939,-72.2680212,-75.1355408,-75.6844789,-78.1830297,-2.8675196,-3.4164577,-5.9150085
42636860,42636860,42636860,42636860,42636860,42636860,22.89788409,22.89788409,51.07133934,51.78701164,52.40434164,39.19319034,0.7156723,1.3330023,-11.878149
42640864,42640864,42640864,42640864,42640864,42640864,-78.47554446,-78.47554446,53.84843624,57.08530294,55.28988264,43.01431424,3.2368667,1.4414464,-10.834122
42644822,42644822,42644822,42644822,42644822,42644822,12.14723818,12.14723818,-79.93410915,-84.62833165,-82.38972065,-85.85000515,-4.6942225,-2.4556115,-5.915896
42648822,42648822,42648822,42648822,42648822,42648822,66.37480509,66.37480509,11.78939999,16.51375329,12.73724649,-1.896120007,4.7243533,0.9478465,-13.68552
42652822,42652822,42652822,42652822,42652822,42652822,-68.66927316,-68.66927316,75.51588261,74.28942941,75.91736376,67.94695961,-1.2264532,0.40148115,-7.568923
42656825,42656825,42656825,42656825,42656825,42656825,-5.148651056,-5.148651056,-37.54539618,-39.31316618,-37.93626458,-46.17406518,-1.76777,-0.3908684,-8.628669
42660823,42660823,42660823,42660823,42660823,42660823,75.08310533,75.08310533,-61.12206349,-56.16235619,-60.96167719,-74.03987749,4.9597073,0.1603863,-12.917814
42664830,42664830,42664830,42664830,42664830,42664830,-61.2871453,-61.2871453,57.65957743,53.13696843,56.84639436,51.40656673,-4.522609,-0.81318307,-6.2530107
42668836,42668836,42668836,42668836,42668836,42668836,-15.04975107,-15.04975107,48.42663099,51.55466369,49.22368045,36.32529299,3.1280327,0.79704946,-12.101338
42672834,42672834,42672834,42672834,42672834,42672834,77.93727458,77.93727458,-72.4672854,-71.6756795,-72.4719274,-82.5158074,0.7916059,-0.004641996,-10.048522
42676822,42676822,42676822,42676822,42676822,42676822,-40.40270869,-40.40270869,-8.25895712,-11.45139932,-9.71923872,-15.37653212,-3.1924422,-1.4602816,-7.117575
42680823,42680823,42680823,42680823,42680823,42680823,-44.51246693,-44.51246693,79.78723922,84.81254422,81.57898342,66.72173922,5.025305,1.7917442,-13.0655
42684823,42684823,42684823,42684823,42684823,42684823,79.09892298,79.09892298,-20.67800909,-23.74707779,-20.66667782,-28.18388009,-3.0690687,0.011331262,-7.505871
42688829,42688829,42688829,42688829,42688829,42688829,-28.07569619,-28.07569619,-74.37656636,-73.89758236,-77.03430006,-83.92530136,0.478984,-2.6577337,-9.548735
42692825,42692825,42692825,42692825,42692825,42692825,-58.40344094,-58.40344094,46.1031751,48.6823134,48.8514681,34.5484021,2.5791383,2.748293,-11.554773
42696822,42696822,42696822,42696822,42696822,42696822,73.27185203,73.27185203,53.45320403,50.88928453,53.41385192,45.86376103,-2.5639195,-0.039352115,-7.589443
42700846,42700846,42700846,42700846,42700846,42700846,-23.84970542,-23.84970542,-53.73681965,-51.19621965,-56.51068225,-65.13384865,2.5406,-2.7738626,-11.397029
42704822,42704822,42704822,42704822,42704822,42704822,-71.44861923,-71.44861923,-27.78837358,-28.00971234,-24.71000358,-37.17808208,-0.22133876,3.07837,-9.3897085
42708884,42708884,42708884,42708884,42708884,42708884,79.90590443,79.90590443,48.58651762,47.87631792,47.05082242,39.94367262,-0.7101997,-1.5356952,-8.642845
42712823,42712823,42712823,42712823,42712823,42712823,16.91635552,16.91635552,-0.809260468,1.194282932,-2.094829068,-12.60446747,2.0035434,-1.2855686,-11.795207
42716823,42716823,42716823,42716823,42716823,42716823,-77.95199159,-77.95199159,-78.42731902,-78.93789382,-75.90148352,-86.77483602,-0.5105748,2.5258355,-8.347517
42720860,42720860,42720860,42720860,42720860,42720860,71.00465781,71.00465781,-4.922905033,-4.88667068,-7.345223733,-14.62548603,0.036234353,-2.4223187,-9.702581
42724822,42724822,42724822,42724822,42724822,42724822,36.65026907,36.65026907,66.57615568,67.51918592,67.55126558,56.15398218,0.94303024,0.9751099,-10.4221735
42728832,42728832,42728832,42728832,42728832,42728832,-79.75101476,-79.75101476,-48.73015323,-48.18828773,-49.26539023,-57.92668223,0.5418655,-0.535237,-9.196529
42732836,42732836,42732836,42732836,42732836,42732836,42.81520276,42.81520276,-56.02571633,-56.93311093,-57.32341423,-66.23535333,-0.9073946,-1.2976979,-10.209637
42736830,42736830,42736830,42736830,42736830,42736830,47.46901544,47.46901544,69.63945381,71.38273381,72.82832901,60.08889881,1.74328,3.1888752,-9.550555
42740823,42740823,42740823,42740823,42740823,42740823,-76.97454947,-76.97454947,19.11033697,18.81465907,14.91715697,9.096375967,-0.2956779,-4.19318,-10.013961
42744823,42744823,42744823,42744823,42744823,42744823,13.05560775,13.05560775,-79.88886699,-80.65425363,-79.14851679,-88.99091799,-0.76538664,0.7403502,-9.102051
42748827,42748827,42748827,42748827,42748827,42748827,63.69908669,63.69908669,6.973015798,9.793915998,10.3580942,-3.418710702,2.8209002,3.3850784,-10.3917265
42752823,42752823,42752823,42752823,42752823,42752823,-69.1366457,-69.1366457,75.83055316,73.49022516,70.39195416,65.45255216,-2.340328,-5.438599,-10.378001
42756822,42756822,42756822,42756822,42756822,42756822,-7.898896132,-7.898896132,-40.0899307,-38.547787,-37.5912272,-48.5706197,1.5421437,2.4987035,-8.480689
42760823,42760823,42760823,42760823,42760823,42760823,75.08310533,75.08310533,-61.12206349,-59.45913359,-59.58138449,-72.68040549,1.6629299,1.540679,-11.558342
42764822,42764822,42764822,42764822,42764822,42764822,-56.30491331,-56.30491331,62.75994978,59.48166308,58.51779478,54.66157278,-3.2782867,-4.242155,-8.098377
42768823,42768823,42768823,42768823,42768823,42768823,-26.58289942,-26.58289942,37.82916164,41.93218464,40.39602664,27.85188964,4.103023,2.566865,-9.977272
42772823,42772823,42772823,42772823,42772823,42772823,79.59152838,79.59152838,-76.33070363,-77.65950683,-76.51896016,-88.01140563,-1.3288032,-0.18825653,-11.680702
42776822,42776822,42776822,42776822,42776822,42776822,-40.40270869,-40.40270869,-8.258957116,-8.860842416,-9.136421016,-14.51201742,-0.6018853,-0.8774639,-6.2530603
42780823,42780823,42780823,42780823,42780823,42780823,-44.51246693,-44.51246693,79.78723922,83.12447992,80.25935506,67.26569422,3.3372407,0.47211584,-12.521545
42784831,42784831,42784831,42784831,42784831,42784831,79.86433856,79.86433856,-13.09527939,-16.30449289,-14.45194409,-22.01238339,-3.2092135,-1.3566647,-8.917104
42788823,42788823,42788823,42788823,42788823,42788823,-22.84489985,-22.84489985,-72.03789417,-69.21238867,-70.17966117,-80.23199167,2.8255055,1.858233,-8.1940975
42792822,42792822,42792822,42792822,42792822,42792822,-60.25422062,-60.25422062,48.45063351,48.55296284,47.09284031,34.93065651,0.10232933,-1.3577932,-13.519977
42796826,42796826,42796826,42796826,42796826,42796826,74.67081131,74.67081131,56.27633985,54.78480405,55.33363875,50.11879955,-1.4915358,-0.9427011,-6.1575403
42800823,42800823,42800823,42800823,42800823,42800823,-3.060420919,-3.060420919,-67.97640144,-64.70809324,-65.59766424,-78.91429744,3.2683082,2.3787372,-10.937896
42804845,42804845,42804845,42804845,42804845,42804845,-59.55797651,-59.55797651,-47.36780577,-49.41388477,-49.35848937,-58.58718477,-2.046079,-1.9906836,-11.219379
42808871,42808871,42808871,42808871,42808871,42808871,79.59254235,79.59254235,57.96185779,59.03083059,57.13112119,51.94790749,1.0689728,-0.8307366,-6.0139503
42812868,42812868,42812868,42812868,42812868,42812868,-23.97442104,-23.97442104,40.82710439,42.09143869,42.83723839,27.38041839,1.2643343,2.010134,-13.446686
42816871,42816871,42816871,42816871,42816871,42816871,-56.947572,-56.947572,-74.18997178,-75.26543468,-75.06166283,-82.46490278,-1.0754629,-0.87169105,-8.274931
42820873,42820873,42820873,42820873,42820873,42820873,75.70147028,75.70147028,-17.39749473,-15.71890623,-18.82083553,-25.51700823,1.6785885,-1.4233408,-8.1195135
42824871,42824871,42824871,42824871,42824871,42824871,-6.993045251,-6.993045251,79.9983247,79.42437083,81.8848646,67.0872397,-0.57395387,1.8865399,-12.911085
42828868,42828868,42828868,42828868,42828868,42828868,-70.47892381,-70.47892381,-17.33370769,-16.36477189,-18.00050604,-24.23818239,0.9689358,-0.66679835,-6.9044747
42832871,42832871,42832871,42832871,42832871,42832871,65.8626416,65.8626416,-74.57115065,-74.3442256,-76.27360915,-85.98386265,0.22692505,-1.7024585,-11.412712
42836868,42836868,42836868,42836868,42836868,42836868,15.76002496,15.76002496,44.86684249,44.98442563,47.46447549,34.70387649,0.11758314,2.597633,-10.162966
42840871,42840871,42840871,42840871,42840871,42840871,-76.97181033,-76.97181033,58.67068011,59.93425471,57.32128811,50.90626011,1.2635746,-1.349392,-7.76442
42844868,42844868,42844868,42844868,42844868,42844868,50.38728783,50.38728783,-66.0985626,-67.310878,-66.8467432,-77.6679726,-1.2123154,-0.7481806,-11.56941
42848873,42848873,42848873,42848873,42848873,42848873,30.57287437,30.57287437,-36.26996574,-33.56439364,-34.90143794,-46.03994674,2.7055721,1.3685278,-9.769981
42852868,42852868,42852868,42852868,42852868,42852868,-79.99615704,-79.99615704,78.04693602,76.45555142,76.80580252,69.69974602,-1.5913846,-1.2411335,-8.34719
42856871,42856871,42856871,42856871,42856871,42856871,35.83920326,35.83920326,5.5398456,6.10050805,6.9834988,-5.5288694,0.56066245,1.4436532,-11.068715
42860868,42860868,42860868,42860868,42860868,42860868,51.59565135,51.59565135,-79.03384921,-76.45720671,-80.44883321,-89.08785421,2.5766425,-1.414984,-10.054005
42864871,42864871,42864871,42864871,42864871,42864871,-77.95425113,-77.95425113,24.22845055,20.91222715,24.26944098,16.42242155,-3.3162234,0.04099043,-7.806029
42869676,42869676,42869676,42869676,42869676,42869676,-3.557622513,-3.557622513,-78.98974514,-75.32327584,-77.89412784,-91.32731414,3.6664693,1.0956173,-12.337569
42873667,42873667,42873667,42873667,42873667,42873667,-74.26869867,-74.26869867,35.28087409,32.48536209,31.70271109,28.33182509,-2.795512,-3.578163,-6.949049
42877677,42877677,42877677,42877677,42877677,42877677,64.39780035,64.39780035,69.26778603,69.91054753,72.77181483,58.98842803,0.6427615,3.5040288,-10.279358
42881711,42881711,42881711,42881711,42881711,42881711,-15.54806176,-15.54806176,-23.65290928,-20.52315378,-24.50082378,-35.40860028,3.1297555,-0.8479145,-11.755691
42885663,42885663,42885663,42885663,42885663,42885663,-79.72124843,-79.72124843,-38.35956953,-43.54411023,-41.10829453,-43.76941683,-5.1845407,-2.748725,-5.4098473
42889660,42889660,42889660,42889660,42889660,42889660,37.56758728,37.56758728,76.98959307,81.69545657,79.79783067,63.03203407,4.7058635,2.8082376,-13.957559
42893672,42893672,42893672,42893672,42893672,42893672,38.64596522,38.64596522,18.41158825,18.32634362,17.46677381,9.464355245,-0.08524463,-0.94481444,-8.947233
42897660,42897660,42897660,42897660,42897660,42897660,-78.36826527,-78.36826527,-79.58592905,-82.66247545,-80.71319875,-86.29844405,-3.0765464,-1.1272697,-6.712515
42901670,42901670,42901670,42901670,42901670,42901670,27.61861432,27.61861432,13.45712901,19.04709601,14.78681181,-1.020731985,5.589967,1.3296828,-14.477861
42905665,42905665,42905665,42905665,42905665,42905665,59.35619506,59.35619506,73.10746926,68.91335826,72.9880452,67.20864166,-4.194111,-0.11942406,-5.8988276
42909710,42909710,42909710,42909710,42909710,42909710,-79.41250784,-79.41250784,-4.872733844,-2.393129644,-6.010350844,-16.46589584,2.4796042,-1.137617,-11.593162
42913660,42913660,42913660,42913660,42913660,42913660,-1.105805402,-1.105805402,-52.45099339,-50.68641299,-52.21319954,-64.36962039,1.7645804,0.23779385,-11.918627
42917673,42917673,42917673,42917673,42917673,42917673,67.11462634,67.11462634,61.9952061,58.1618091,62.6281659,57.0391257,-3.833397,0.6329598,-4.9560804
42921681,42921681,42921681,42921681,42921681,42921681,-71.5590771,-71.5590771,44.68772946,49.78874946,44.00949496,30.21986946,5.10102,-0.6782345,-14.46786
42925668,42925668,42925668,42925668,42925668,42925668,-13.78403724,-13.78403724,-77.58077301,-80.32562131,-77.52412403,-85.57757901,-2.7448483,0.05664898,-7.996806
42929664,42929664,42929664,42929664,42929664,42929664,78.06016067,78.06016067,-0.764023721,-0.768526924,-1.257303181,-9.081606721,-0.004503203,-0.49327946,-8.317583
42933670,42933670,42933670,42933670,42933670,42933670,-53.31843397,-53.31843397,79.54940639,83.15042199,80.11952999,66.22296939,3.6010156,0.5701236,-13.326437
42937707,42937707,42937707,42937707,42937707,42937707,1.914931968,1.914931968,12.27142978,9.01589898,11.54448238,5.44480578,-3.2555308,-0.7269474,-6.826624
42941669,42941669,42941669,42941669,42941669,42941669,79.97120949,79.97120949,-70.38595986,-67.52918836,-71.47579936,-81.49929486,2.8567715,-1.0898395,-11.113335
42945679,42945679,42945679,42945679,42945679,42945679,-43.95122977,-43.95122977,42.66648639,42.47813923,45.59707819,32.69737439,-0.18834716,2.9305918,-9.969112
42949667,42949667,42949667,42949667,42949667,42949667,-50.75729087,-50.75729087,49.94484233,48.90284683,46.36262773,41.24075733,-1.0419955,-3.5822146,-8.704085
42953660,42953660,42953660,42953660,42953660,42953660,75.73553981,75.73553981,-73.65783483,-71.41720113,-73.67083209,-84.94990283,2.2406337,-0.012997266,-11.292068
42957663,42957663,42957663,42957663,42957663,42957663,-11.66509381,-11.66509381,-19.69551135,-20.22332095,-15.70916705,-28.81848135,-0.5278096,3.9863443,-9.12297
42961664,42961664,42961664,42961664,42961664,42961664,-66.13252307,-66.13252307,79.79052362,79.79570747,75.11496462,71.24907462,0.005183851,-4.675559,-8.541449
42965710,42965710,42965710,42965710,42965710,42965710,79.99922622,79.99922622,34.19872744,35.08738934,35.90716884,23.07441244,0.8886619,1.7084414,-11.124315
42969660,42969660,42969660,42969660,42969660,42969660,11.12278657,11.12278657,-75.06400204,-74.47862234,-73.89581764,-84.47709404,0.5853797,1.1681844,-9.413092
42973663,42973663,42973663,42973663,42973663,42973663,-75.5572701,-75.5572701,38.72076256,37.88619603,36.10470276,29.76731556,-0.83456653,-2.6160598,-8.953447
42977663,42977663,42977663,42977663,42977663,42977663,55.95750273,55.95750273,61.50948929,63.33527539,63.74694299,50.09950629,1.8257861,2.2374537,-11.409983
42981660,42981660,42981660,42981660,42981660,42981660,30.47530254,30.47530254,-63.58029754,-63.69024062,-65.77247224,-71.77783454,-0.10994308,-2.1921747,-8.197537
42985660,42985660,42985660,42985660,42985660,42985660,-79.90394455,-79.90394455,-35.78077025,-36.55778055,-34.16752215,-45.85447725,-0.7770103,1.6132481,-10.073707
42989673,42989673,42989673,42989673,42989673,42989673,47.66704639,47.66704639,72.62196401,75.76851871,72.6924153,61.00456501,3.1465547,0.07045129,-11.617399
42993707,42993707,42993707,42993707,42993707,42993707,8.123953665,8.123953665,48.83771635,45.79712105,45.44399265,42.08507735,-3.0405953,-3.3937237,-6.752639
42997674,42997674,42997674,42997674,42997674,42997674,-79.9316388,-79.9316388,-79.81519787,-77.38394187,-75.48843667,-92.02217487,2.431256,4.3267612,-12.206977
