timestamp,attack_trigger,attack_frequency,attack_amplitude,attack_offset,attack_timediff,attack_recovered,attack_gyro0,attack_gyro1,attack_gyro2,true_gyro0,true_gyro1,true_gyro2
93019456,1,44,2,-1.5711615,0.003987,-0.0124872625,0.10810747,0.5111446,-0.045892876,0.06559332,-0.010296529,0.018399313
93023464,1,44,2,0.4047602,0.004008,0.0058635175,0.12691756,-0.19995122,-0.018265681,0.029795635,-0.009125454,-0.009579383
93027486,1,44,2,1.9349829,0.004022,0.012741059,0.015955519,-0.7781414,0.014322125,-0.0043172003,-0.042317774,-0.038606655
93031471,1,44,2,1.3261425,0.003985,0.012741059,-0.15285525,-0.79590726,0.0051000793,-0.032804642,-0.08333798,-0.059942752
93035464,1,44,2,-0.74287057,0.003993,0.059459046,-0.26063192,-0.24024291,-0.060086142,-0.0728581,-0.11093805,-0.08006297
93039459,1,44,2,-1.9924833,0.003995,0.009893686,-0.26297575,0.51784384,-0.14645109,-0.12362938,-0.11541452,-0.09884196
93043465,1,44,2,-1.0455462,0.004006,-0.05171871,-0.19312079,0.8843235,-0.1964619,-0.16344598,-0.09646849,-0.109350026
93047462,1,44,2,1.0545121,0.003997,-0.035138786,-0.12595887,0.54296386,-0.17357928,-0.17551252,-0.0649896,-0.11445108
93051457,1,44,2,1.9922457,0.003995,-0.05269426,-0.12808512,-0.25075,-0.09539653,-0.19279759,-0.028498558,-0.116111234
93055494,1,44,2,0.7148728,0.004037,-0.05269426,-0.20698713,-0.9191896,-0.017621128,-0.23051772,0.00885477,-0.111247644
93059487,1,44,2,-1.3456106,0.003993,0.041843414,-0.3324428,-0.9114568,-0.003702304,-0.25025347,0.045414735,-0.105631754
93063460,1,44,2,-1.9302614,0.003973,0.02255492,-0.42912596,-0.20685926,-0.056542844,-0.28019595,0.08890541,-0.103636175
93067458,1,44,2,-0.3982668,0.003998,-0.023058772,-0.46320847,0.8047365,-0.14518775,-0.33107412,0.1072054,-0.10063363
93071466,1,44,2,1.5776582,0.004008,-0.023058772,-0.4290584,1.2901386,-0.19391257,-0.35777336,0.08871699,-0.0936315
93075504,1,44,2,1.797979,0.004038,-0.053653926,-0.36199272,0.9800544,-0.16845883,-0.36043984,0.04628434,-0.08522567
93079460,1,44,2,0.047409166,0.003956,-0.04327333,-0.31382436,0.011198915,-0.083028406,-0.381856,0.00019175546,-0.07643033
93083459,1,44,2,-1.7655737,0.003999,-0.024576306,-0.33387333,-0.90278304,-0.0007295399,-0.41920775,-0.05460089,-0.07149072
93087459,1,44,2,-1.63189,0.004,0.10931796,-0.43933344,-1.2518449,0.039054204,-0.43944177,-0.12183372,-0.068046056
93091461,1,44,2,0.30492598,0.004002,0.07246572,-0.53084576,-0.9131735,0.017622862,-0.43775025,-0.19874959,-0.06370346
93095462,1,44,2,1.9032786,0.004001,0.07246572,-0.57204264,-0.015597831,-0.059882585,-0.43992272,-0.2782562,-0.057336703
93099465,1,44,2,1.4003494,0.004003,0.06690796,-0.5550518,0.57723,-0.12514864,-0.4586456,-0.35644937,-0.060535826
93103463,1,44,2,-0.647758,0.003998,0.0055929124,-0.49935344,0.57731956,-0.14808016,-0.46802378,-0.43825427,-0.06749796
93107456,1,44,2,-1.9811361,0.003993,0.007586688,-0.43961957,0.0284107,-0.12032258,-0.45977393,-0.5187347,-0.068987936
93111459,1,44,2,-1.1338722,0.004003,0.007586688,-0.3897929,-0.9510557,-0.043042477,-0.4556534,-0.5790158,-0.069622636
93115455,1,44,2,0.9635639,0.003996,-0.109413,-0.37190643,-1.7543612,0.031012144,-0.45769483,-0.617368,-0.07280407
93119458,1,44,2,1.9984547,0.004003,-0.14913917,-0.4134214,-1.8186264,0.049242906,-0.4384041,-0.6418441,-0.0722919
93123478,1,44,2,0.81580496,0.00402,-0.16564548,-0.4740444,-1.0180197,-0.018829523,-0.3902087,-0.6802492,-0.07938998
93127471,1,44,2,-1.2628044,0.003993,-0.16564548,-0.5184577,0.1634669,-0.12698586,-0.3566624,-0.7146318,-0.07957323
93131459,1,44,2,-1.9543248,0.003988,-0.4013682,-0.49522346,0.7563281,-0.19505885,-0.36888027,-0.7543541,-0.079024404
93135458,1,44,2,-0.49713552,0.003999,-0.54149944,-0.41473493,0.15043582,-0.15700172,-0.39963892,-0.81510264,-0.073068
93139455,1,44,2,1.5081799,0.003997,-0.3507009,-0.31719762,-1.1946058,-0.0374641,-0.40203282,-0.91378325,-0.061343346
93143462,1,44,2,1.8491384,0.004007,-0.3507009,-0.28331742,-2.383627,0.082711466,-0.3962937,-1.0282614,-0.04698583
93147458,1,44,2,0.14873177,0.003996,-0.4263836,-0.40196493,-2.43188,0.12217152,-0.44367856,-1.1272256,-0.021746885
93151460,1,44,2,-1.7156618,0.004002,-0.62232584,-0.577528,-1.507163,0.05254073,-0.49607423,-1.2390822,-0.0061122454
93155498,1,44,2,-1.6757418,0.004038,-0.60867697,-0.7074715,-0.51039654,-0.044888485,-0.51553655,-1.353701,0.0006397109
93159467,1,44,2,0.20819265,0.003969,-0.60867697,-0.6913859,-0.40519434,-0.086710736,-0.53168046,-1.4733521,-0.009380672
93163457,1,44,2,1.8696748,0.00399,-0.9621959,-0.57549727,-1.0414064,-0.053551678,-0.5519962,-1.5888215,-0.0149324145
93167461,1,44,2,1.4735972,0.004004,-0.83638966,-0.46544194,-1.8676988,-0.01202473,-0.55901015,-1.7141573,-0.026103161
93171466,1,44,2,-0.55097896,0.004005,-0.9152374,-0.45679665,-2.496693,0.03039885,-0.56666434,-1.8301251,-0.035729386
93175459,1,44,2,-1.964692,0.003993,-1.0301766,-0.5488639,-2.7883775,0.046237193,-0.5969242,-1.9073857,-0.04405831
93179458,1,44,2,-1.2128493,0.003999,-1.1373626,-0.6855287,-2.4935455,0.018715275,-0.6277973,-1.9509163,-0.0641666
93183467,1,44,2,0.8804793,0.004009,-1.1373626,-0.7888404,-1.7563982,-0.047735974,-0.6600343,-1.9664677,-0.07089823
93187458,1,44,2,1.9998697,0.003991,-1.2837974,-0.804122,-0.9468617,-0.13043435,-0.67437464,-1.9631613,-0.07869924
93191470,1,44,2,0.91082674,0.004012,-1.2837974,-0.7461165,-0.76279396,-0.15936998,-0.6773304,-1.9477515,-0.078584954
93195455,1,44,2,-1.1762297,0.003985,-1.6296201,-0.67903763,-1.4387767,-0.1039375,-0.69985306,-1.9346293,-0.0690331
93199458,1,44,2,-1.9733603,0.004003,-1.6296201,-0.6355889,-2.6756096,0.020107338,-0.7146811,-1.9354706,-0.059080772
93203458,1,44,2,-0.59099454,0.004,-1.4773176,-0.6078111,-3.3946733,0.120930165,-0.6881117,-1.9424363,-0.037090175
93207458,1,44,2,1.4423442,0.004,-1.4773176,-0.6097412,-3.1624806,0.13596095,-0.6533076,-1.9651368,-0.013942617
93211464,1,44,2,1.8840922,0.004006,-1.7601802,-0.6398887,-2.1346762,0.07422126,-0.65816814,-1.9867349,0.0060751326
93215460,1,44,2,0.24579556,0.003996,-1.6383538,-0.681632,-0.9029779,-0.023977853,-0.6183405,-2.0126786,0.02808456
93219461,1,44,2,-1.6635077,0.004001,-1.7484353,-0.7065818,-0.4703274,-0.05802017,-0.5737408,-2.047721,0.05109337
93223457,1,44,2,-1.7406063,0.003996,-2.0184047,-0.6486507,-1.21532,0.0051244046,-0.5595065,-2.0936446,0.072146
93227456,1,44,2,0.10316285,0.003999,-1.6690725,-0.4969585,-2.6410043,0.13791975,-0.52524143,-2.1467812,0.082287565
93231458,1,44,2,1.8312607,0.004002,-1.6788129,-0.35035077,-3.6222265,0.2501558,-0.4489188,-2.188357,0.09712361
93235457,1,44,2,1.5402675,0.003999,-1.7517247,-0.30025518,-3.2757912,0.24893819,-0.37541932,-2.2008934,0.113912225
93239495,1,44,2,-0.4717846,0.004038,-1.7517247,-0.33894435,-1.919833,0.13941385,-0.33896583,-2.2022614,0.12311239
93243460,1,44,2,-1.9441139,0.003965,-1.8451786,-0.38224202,-0.8841177,0.045854397,-0.2988857,-2.2049468,0.13075788
93247461,1,44,2,-1.291926,0.004001,-1.6357989,-0.3638034,-0.9532962,0.04866452,-0.23694643,-2.216916,0.13639794
93251457,1,44,2,0.7846992,0.003996,-2.1571798,-0.26646405,-1.9568969,0.14173068,-0.18824972,-2.2112806,0.14281341
93255458,1,44,2,1.9961395,0.004001,-2.1571798,-0.13655564,-2.9782221,0.24234442,-0.17608917,-2.180416,0.1517341
93259456,1,44,2,1.0066985,0.003998,-1.8325882,-0.06386014,-3.27299,0.29019016,-0.16814832,-2.1159406,0.16074544
93263459,1,44,2,-1.0959665,0.004003,-1.8401692,-0.09668456,-2.7569451,0.27304754,-0.15258087,-2.0251908,0.17094141
93267461,1,44,2,-1.9868758,0.004002,-2.1197786,-0.22885941,-1.6851257,0.19226195,-0.17579933,-1.9365127,0.17363136
93271492,1,44,2,-0.66874284,0.004031,-2.1197786,-0.368657,-0.6853751,0.09939928,-0.24106103,-1.8617519,0.17076357
93275455,1,44,2,1.370235,0.003963,-1.9075494,-0.40893745,-0.48244274,0.06664775,-0.29018652,-1.8025378,0.16393569
93279465,1,44,2,1.9156907,0.00401,-2.1628456,-0.35383657,-1.1863321,0.11395566,-0.30445662,-1.7493101,0.15540607
93283458,1,44,2,0.34996933,0.003993,-1.7114542,-0.28869715,-2.3054538,0.20864213,-0.3187263,-1.6980076,0.14662945
93287460,1,44,2,-1.6050694,0.004002,-1.6276485,-0.2612754,-3.0737371,0.29405078,-0.34724277,-1.6430004,0.145228
93291457,1,44,2,-1.786562,0.003997,-1.6609887,-0.30049175,-2.851088,0.28852522,-0.36981142,-1.6009644,0.14304721
93295463,1,44,2,0.005659298,0.004006,-1.6609887,-0.38704413,-1.5694212,0.18588412,-0.3532261,-1.5764917,0.14478397
93299457,1,44,2,1.7881352,0.003994,-1.6569862,-0.4579325,-0.20223714,0.06600809,-0.34386566,-1.5577065,0.1579663
93303466,1,44,2,1.5982909,0.004009,-1.6137053,-0.45438614,-0.040355317,0.048866272,-0.36339837,-1.5393094,0.16900128
93307455,1,44,2,-0.34957537,0.003989,-2.0211277,-0.39666182,-1.0194346,0.14565046,-0.37340385,-1.5198038,0.18090953
93311458,1,44,2,-1.917807,0.004003,-2.0211277,-0.3604022,-2.0442247,0.24945424,-0.35955566,-1.4968961,0.18704586
93315457,1,44,2,-1.3676789,0.003999,-1.4461498,-0.35780662,-2.5585563,0.30758882,-0.3484285,-1.4682503,0.18928051
93319462,1,44,2,0.69407415,0.004005,-1.415429,-0.35553968,-2.3498883,0.28887683,-0.35632157,-1.4453973,0.18315281
93323469,1,44,2,1.9881384,0.004007,-1.5600821,-0.32861763,-1.7717603,0.22293167,-0.36663097,-1.4353125,0.16918768
93327461,1,44,2,1.0897586,0.003992,-1.359314,-0.31565505,-1.2253357,0.14984755,-0.35748735,-1.4408779,0.1479469
93331454,1,44,2,-1.0063528,0.003993,-1.3889279,-0.34896487,-0.8364419,0.10000868,-0.33204556,-1.4474057,0.13341285
93335478,1,44,2,-1.9951361,0.004024,-1.3889279,-0.40437612,-0.5927115,0.073533595,-0.31621474,-1.4517719,0.12827373
93339457,1,44,2,-0.78147304,0.003979,-1.3040733,-0.42877334,-0.7012414,0.08146522,-0.32308188,-1.4501816,0.12835723
93343460,1,44,2,1.2975755,0.004003,-1.3509429,-0.3787813,-1.2610805,0.1293096,-0.3140625,-1.4468861,0.12860452
93347458,1,44,2,1.9423605,0.003998,-1.2779896,-0.27378866,-1.953103,0.18911348,-0.27628422,-1.4464515,0.13062023
93351465,1,44,2,0.4417504,0.004007,-1.2779896,-0.18007632,-2.2528493,0.21924748,-0.26554132,-1.442596,0.13338204
93355457,1,44,2,-1.5425017,0.003992,-1.2476882,-0.15460214,-2.0087667,0.19981599,-0.24714477,-1.4322693,0.12636663
93359461,1,44,2,-1.8282682,0.004004,-1.2005231,-0.1990883,-1.5368432,0.17294042,-0.19746509,-1.4160637,0.1313996
93363458,1,44,2,-0.099661246,0.003997,-1.2640824,-0.25805566,-1.0184128,0.14140055,-0.16170429,-1.399302,0.14030978
93367491,1,44,2,1.749949,0.004033,-1.4032167,-0.2986359,-0.5206296,0.09393888,-0.17359066,-1.3836471,0.14449197
93371458,1,44,2,1.6593814,0.003967,-1.2980638,-0.29148543,-0.40222877,0.06052161,-0.19766973,-1.3813037,0.14021766
93375459,1,44,2,-0.25315002,0.004001,-1.2051778,-0.22665374,-0.93759614,0.08509844,-0.19257703,-1.399195,0.12838086
93379462,1,44,2,-1.8878593,0.004003,-1.2991232,-0.13412745,-1.9805336,0.17054906,-0.17243041,-1.4266831,0.11661623
93383464,1,44,2,-1.4371994,0.004002,-1.2991232,-0.0875949,-2.8589244,0.26508707,-0.1862046,-1.4386263,0.11344963
93387462,1,44,2,0.5980718,0.003998,-1.1917983,-0.13502276,-2.743922,0.26898158,-0.21037428,-1.44355,0.10734263
93391466,1,44,2,1.9745525,0.004004,-1.0972464,-0.2537667,-1.5354128,0.15523037,-0.20377776,-1.453324,0.10001152
93395456,1,44,2,1.1733923,0.00399,-1.1765468,-0.35231638,-0.08959997,-0.0012410921,-0.19044124,-1.4601493,0.09387031
93399459,1,44,2,-0.92088884,0.004003,-1.1765468,-0.35118315,0.41218552,-0.07954522,-0.21422158,-1.4607888,0.08890418
93403458,1,44,2,-1.9998266,0.003999,-1.5136465,-0.24798557,-0.5533315,-0.015166751,-0.22707644,-1.4628397,0.07401216
93407471,1,44,2,-0.8667838,0.004013,-1.5136465,-0.110546574,-2.2735355,0.13652432,-0.17866234,-1.4708415,0.0582509
93411456,1,44,2,1.2156353,0.003985,-1.2742413,-0.03925016,-3.3201263,0.24078032,-0.12255346,-1.4733385,0.04173592
93415464,1,44,2,1.9632919,0.004008,-1.2742413,-0.08042645,-2.851772,0.20697859,-0.11667085,-1.4647036,0.034458153
93419458,1,44,2,0.54384965,0.003994,-1.3108712,-0.17193788,-1.3089807,0.068053104,-0.113561235,-1.4432424,0.037365742
93423460,1,44,2,-1.4759654,0.004002,-1.3367926,-0.22822288,0.13197689,-0.06757361,-0.078135155,-1.4108963,0.045715556
93427456,1,44,2,-1.868427,0.003996,-1.1677697,-0.18932852,0.507776,-0.114087336,-0.05679266,-1.3742667,0.053160936
93431459,1,44,2,-0.19693226,0.004003,-1.1677697,-0.07675637,-0.45590097,-0.028690174,-0.080243684,-1.3477309,0.05996715
93435464,1,44,2,1.6923817,0.004005,-1.2392862,0.025947766,-2.1686912,0.14119361,-0.087029964,-1.3374132,0.060339287
93439462,1,44,2,1.7138573,0.003998,-1.3971329,0.056165736,-3.3840213,0.27101666,-0.03023845,-1.3316525,0.052338574
93443458,1,44,2,-0.15222794,0.003996,-1.2125243,0.01697271,-3.0507748,0.25038832,0.027777484,-1.3197123,0.045080487
93447482,1,44,2,-1.8563429,0.004024,-1.2902597,-0.052982822,-1.2568678,0.08005406,0.025985317,-1.2952031,0.043624565
93451485,1,44,2,-1.4981371,0.004003,-1.3497068,-0.10732673,0.59415066,-0.12069132,0.020442251,-1.2699856,0.032175787
93455459,1,44,2,0.50053084,0.003974,-1.3497068,-0.08954044,0.96799713,-0.17885026,0.057103485,-1.2478771,0.024503868
93459458,1,44,2,1.9550669,0.003999,-1.4417117,0.015377375,-0.44757545,-0.053332455,0.07683702,-1.2231393,0.021173388
93463467,1,44,2,1.2509617,0.004009,-1.3349262,0.13770007,-2.4208608,0.1490363,0.03296112,-1.186061,0.022011053
93467495,1,44,2,-0.84741336,0.004028,-1.3410141,0.16889606,-3.291557,0.25433448,0.0023912657,-1.1561638,0.024630306
93471466,1,44,2,-1.9988675,0.003971,-1.3410141,0.06622166,-2.42605,0.18571012,0.02418989,-1.1457782,0.02868354
93475460,1,44,2,-0.9604901,0.003994,-1.1956353,-0.10558685,-0.62912834,0.015265198,0.021349115,-1.1483401,0.035846915
93479459,1,44,2,1.1367586,0.003999,-1.226655,-0.22000925,0.6556537,-0.11865284,-0.034962915,-1.1643877,0.038209688
93483490,1,44,2,1.9778482,0.004031,-1.1614591,-0.20581847,0.53200215,-0.12362599,-0.07320867,-1.1948211,0.034193154
93487506,1,44,2,0.6147792,0.004016,-1.2484032,-0.1065066,-0.81638986,-0.0072276853,-0.079539955,-1.2331539,0.025556182
93491461,1,44,2,-1.408408,0.003955,-1.1916776,-0.022918621,-2.40087,0.13380139,-0.115422145,-1.2728826,0.013716532
93495460,1,44,2,-1.9009885,0.003999,-1.1916776,-0.04327543,-3.0971253,0.19394213,-0.18104516,-1.3000872,0.0014398921
93499450,1,44,2,-0.3014604,0.00399,-1.1058686,-0.16507289,-2.3663657,0.1269421,-0.18104516,-1.3000872,0.0014398921
93503461,1,44,2,1.6339146,0.004011,-1.0941944,-0.30819124,-0.7624644,-0.025403986,-0.17765357,-1.2861273,-0.0033301134
93507463,1,44,2,1.7620795,0.004002,-1.1474688,-0.365562,0.43947738,-0.14164816,-0.18229052,-1.25269,-0.0009043562
93511462,1,44,2,-0.054819103,0.003999,-1.1474688,-0.30107123,0.2697233,-0.1253565,-0.21127756,-1.2102057,0.002679507
93515466,1,44,2,-1.8129289,0.004004,-1.1295234,-0.15489344,-1.0426486,0.0038506736,-0.19545798,-1.1698793,-0.000645573
93519464,1,44,2,-1.5682551,0.003998,-1.1594251,-0.037128087,-2.3216925,0.13652739,-0.15729627,-1.1357046,-5.3928154E-05
93523459,1,44,2,0.40170208,0.003995,-1.0188068,-0.04040151,-2.541252,0.15927249,-0.16340932,-1.1000757,0.00013844045
93527464,1,44,2,1.9321885,0.004005,-1.1066842,-0.15876529,-1.5499192,0.048791666,-0.17770642,-1.0663629,-0.008679533
93531457,1,44,2,1.3313956,0.003993,-1.0564593,-0.28085032,-0.14057949,-0.109230824,-0.13773729,-1.049347,-0.02551815
93535458,1,44,2,-0.73634034,0.004001,-1.0564593,-0.28378093,0.5515915,-0.18455118,-0.07967758,-1.0482063,-0.036815647
93539458,1,44,2,-1.992551,0.004,-1.0988568,-0.13184753,-0.058771435,-0.120668,-0.06525101,-1.0399127,-0.038725626
93543461,1,44,2,-1.0482066,0.004003,-1.081633,0.07836376,-1.4759158,0.031308692,-0.05616732,-1.008388,-0.03683787
93548257,1,44,2,1.3987318,0.004796,-0.9028698,0.18106431,-2.4946601,0.14085767,0.016171796,-0.930702,-0.034862988
93553059,1,44,2,1.7237523,0.004802,-0.9043815,0.04644853,-1.8158429,0.07640328,0.00251825,-0.89284587,-0.03164548
93557053,1,44,2,-0.12902632,0.003994,-0.9043815,-0.14173006,-0.20626672,-0.081446946,0.010905419,-0.8647192,-0.029849846
93561059,1,44,2,-1.8430424,0.004006,-0.9263592,-0.19973853,0.84148395,-0.17866586,0.056118704,-0.85973704,-0.025276102
93565097,1,44,2,-1.5057577,0.004038,-0.87782633,-0.07371731,0.45929086,-0.14337707,0.0732892,-0.8858099,-0.025105035
93569057,1,44,2,0.47797832,0.00396,-0.87782633,0.13433087,-1.0954562,0.004802877,0.04248282,-0.91088593,-0.026017528
93573055,1,44,2,1.9500322,0.003998,-0.8749958,0.24032183,-2.5323412,0.13914646,0.030402591,-0.93582165,-0.03244392
93577061,1,44,2,1.2690245,0.004006,-0.8674071,0.14798005,-2.586848,0.13688596,0.037969816,-0.9740592,-0.036914315
93581064,1,44,2,-0.8156023,0.004003,-0.8674071,-0.093517356,-1.0636513,-0.017920706,0.0070713637,-1.015032,-0.036478076
93585058,1,44,2,-1.9977691,0.003994,-0.81518555,-0.27657542,0.4686821,-0.1662818,-0.054762933,-1.0373546,-0.03483586
93589056,1,44,2,-0.9808262,0.003998,-0.804199,-0.2867087,0.7769779,-0.18407306,-0.058433525,-1.0431076,-0.029836444
93593094,1,44,2,1.1369052,0.004038,-0.9058502,-0.10903914,-0.5673072,-0.04734391,-0.040797576,-1.0585161,-0.0215702
93597053,1,44,2,1.983746,0.003959,-0.9058502,0.0994858,-2.3554826,0.12522654,-0.067885146,-1.0970088,-0.015281432
93601060,1,44,2,0.6590435,0.004007,-0.82597554,0.1480063,-2.977409,0.1763732,-0.098392956,-1.1444849,-0.014991606
93605058,1,44,2,-1.3917991,0.003998,-0.77891004,-0.018779041,-1.8939669,0.06240905,-0.072492026,-1.1995145,-0.019855004
93609057,1,44,2,-1.9080874,0.003999,-0.77891004,-0.2572563,-0.1477762,-0.109210394,-0.04042188,-1.262648,-0.018940102
93613056,1,44,2,-0.32057792,0.003999,-0.85373974,-0.3424407,0.566613,-0.17825083,-0.06096052,-1.3148679,-0.017446985
93617066,1,44,2,1.6249578,0.00401,-0.8438388,-0.17482838,-0.50376505,-0.08181227,-0.06745859,-1.3611445,-0.021434993
93621124,1,44,2,1.7564207,0.004058,-0.8438388,0.1136172,-2.4130554,0.09460488,-0.0071622618,-1.4229094,-0.023308156
93625059,1,44,2,-0.03156534,0.003935,-1.0383447,0.25912908,-3.3471158,0.18754871,0.037433457,-1.4788682,-0.013514044
93629055,1,44,2,-1.8012905,0.003996,-1.0094792,0.14593484,-2.3917816,0.103402935,0.03418753,-1.503519,-0.0026244516
93633056,1,44,2,-1.5849688,0.004001,-1.0879765,-0.0860035,-0.47571838,-0.07174841,0.058011204,-1.5020438,0.002635607
93637055,1,44,2,0.37889007,0.003999,-1.0895132,-0.16903459,0.46492025,-0.16269152,0.097767845,-1.5038356,0.0017435029
93641057,1,44,2,1.9260527,0.004002,-1.0895132,-0.019106269,-0.55282336,-0.07669072,0.09207084,-1.4844278,-0.006754088
93645057,1,44,2,1.3457748,0.004,-1.3959281,0.20098163,-2.5149763,0.09382547,0.10880108,-1.4626092,-0.029634276
93649095,1,44,2,-0.7401363,0.004038,-1.1231289,0.28121224,-3.4009,0.16017555,0.12395687,-1.4524077,-0.047131564
93653089,1,44,2,-1.9922261,0.003994,-1.1843287,0.17843853,-2.2767894,0.041996196,0.1099327,-1.4318216,-0.059534475
93657056,1,44,2,-1.0679442,0.003967,-1.1843287,0.0023835476,-0.23916604,-0.15180835,0.1255101,-1.3846737,-0.06760918
93661056,1,44,2,1.0353485,0.004,-1.373208,-0.0820274,0.7160764,-0.24046588,0.14884368,-1.3240038,-0.07090044
93665059,1,44,2,1.9937934,0.004003,-1.2477757,-0.003920838,-0.30534375,-0.14473574,0.10014397,-1.2629572,-0.07509191
93669057,1,44,2,0.75394374,0.003998,-1.2477757,0.15360239,-2.2359712,0.035254743,0.048272144,-1.1794426,-0.08254342
93673058,1,44,2,-1.3171808,0.004001,-1.2156457,0.22728992,-3.1320083,0.119863614,0.07552242,-1.0881476,-0.08751438
93677092,1,44,2,-1.93103,0.004034,-1.161269,0.13087164,-2.052801,0.017726751,0.10767508,-1.0037905,-0.09591545
93681057,1,44,2,-0.41644657,0.003965,-1.161269,-0.051804375,0.048250053,-0.1820676,0.0630033,-0.91726875,-0.107143395
93685063,1,44,2,1.5637453,0.004006,-1.2109174,-0.13656694,1.2893727,-0.29533005,0.033659276,-0.81693107,-0.11962791
93689060,1,44,2,1.8176119,0.003997,-1.1450716,-0.043662,0.6191474,-0.22403446,0.077496454,-0.7130091,-0.12017974
93693054,1,44,2,0.069874726,0.003994,-1.2834507,0.12685414,-1.2678413,-0.046923596,0.09727575,-0.6292566,-0.11942907
93697058,1,44,2,-1.7567745,0.004004,-1.2834507,0.22284347,-2.574535,0.076010816,0.06448368,-0.553309,-0.11894325
93701054,1,44,2,-1.6447804,0.003996,-1.0138465,0.1635727,-2.0365453,0.032559227,0.07397989,-0.48201168,-0.11825608
93705093,1,44,2,0.30201596,0.004039,-0.90977,0.015029963,-0.055180296,-0.13627039,0.13773043,-0.44334152,-0.11427464
93709055,1,44,2,1.8962538,0.003962,-0.90977,-0.06224974,1.5714066,-0.27674875,0.15294205,-0.44982237,-0.11049013
93713058,1,44,2,1.4190626,0.004003,-0.8684931,0.026266178,1.322354,-0.25858808,0.13144328,-0.48599008,-0.11182739
93717080,1,44,2,-0.63757193,0.004022,-0.8254615,0.22016495,-0.6471493,-0.09041679,0.17636704,-0.54583085,-0.11217996
93721058,1,44,2,-1.9785064,0.003978,-0.8254615,0.35498923,-2.5538948,0.076080374,0.24097773,-0.6367069,-0.10526368
93725057,1,44,2,-1.1491196,0.003999,-0.64092207,0.30468476,-2.597583,0.084872946,0.22976297,-0.7390729,-0.09208742
93729059,1,44,2,0.9472507,0.004002,-0.5425011,0.1249581,-0.7552462,-0.06417503,0.1976531,-0.8336034,-0.07397612
93733094,1,44,2,1.9985683,0.004035,-0.48491365,-0.002023719,1.0718198,-0.21368282,0.21660228,-0.94390243,-0.05723807
93737057,1,44,2,0.8469043,0.003963,-0.48491365,0.07701361,0.8855739,-0.18795188,0.22704531,-1.0704758,-0.035981987
93741055,1,44,2,-1.2391735,0.003998,-0.55220914,0.28427148,-1.3118535,0.008865219,0.1938938,-1.1939976,-0.019425033
93745060,1,44,2,-1.9581864,0.004005,-0.58946794,0.39597473,-3.40677,0.1944487,0.1984326,-1.2979268,-0.009344833
93749084,1,44,2,-0.49998665,0.004024,-0.58946794,0.27960768,-3.246866,0.18699624,0.24640813,-1.3924179,0.0044527724
93753057,1,44,2,1.4959196,0.003973,-0.56981915,0.051791202,-1.022234,-0.0014420582,0.23396553,-1.4580665,0.0143359015
93757056,1,44,2,1.8575848,0.003999,-0.6955372,-0.003879757,0.8179128,-0.15587108,0.21081582,-1.4699792,0.017883964
93761098,1,44,2,0.14777225,0.004042,-0.6955372,0.21056587,0.219595,-0.09675608,0.27148122,-1.4570823,0.025124004
93765055,1,44,2,-1.704003,0.003957,-0.8204591,0.4649464,-2.108574,0.115351915,0.32848307,-1.4175094,0.036621444
93769066,1,44,2,-1.6962342,0.004011,-0.91249657,0.46427962,-3.570205,0.2559766,0.28806254,-1.3441176,0.04631829
93773056,1,44,2,0.18193704,0.00399,-0.91249657,0.21297066,-2.6065624,0.1834497,0.23748066,-1.2578689,0.044689827
93777059,1,44,2,1.8630009,0.004003,-1.1541711,-0.02531644,-0.24138612,-0.013754321,0.2127073,-1.1849625,0.044897918
93781057,1,44,2,1.4886997,0.003998,-1.2666799,-0.06806949,1.1698787,-0.1427837,0.13284704,-1.0964519,0.033496637
93785053,1,44,2,-0.52557105,0.003996,-1.2666799,0.055298593,0.31637824,-0.0882922,0.13284704,-1.0964519,0.033496637
93789101,1,44,2,-1.9655969,0.004048,-1.1333804,0.17813428,-1.8114841,0.08190951,0.048057005,-0.9636487,0.005325612
93793062,1,44,2,-1.2275618,0.003961,-1.1587749,0.14159997,-2.9913297,0.18236907,0.052870013,-0.85716844,-0.009302982
93797056,1,44,2,0.85671586,0.003994,-1.1587749,-0.031148685,-2.0934453,0.113797784,-0.0011185926,-0.75122106,-0.018459374
93801059,1,44,2,1.9995716,0.004003,-1.0589808,-0.21139333,0.18173854,-0.06947034,-0.038235623,-0.6506724,-0.02395868
93805061,1,44,2,0.9342338,0.004002,-1.058849,-0.24030894,1.7444848,-0.19689211,-0.024149766,-0.5703166,-0.023555854
93809101,1,44,2,-1.1801637,0.00404,-1.058849,-0.1035966,1.2045665,-0.15179564,-0.028673962,-0.49815232,-0.018995889
93813059,1,44,2,-1.9762958,0.003958,-0.9490396,0.07029085,-0.8612792,0.01899033,-0.060303368,-0.42465386,-0.020969708
93817096,1,44,2,-0.59007525,0.004037,-0.8265244,0.121278,-2.4844706,0.15323667,-0.046648197,-0.37590763,-0.028856043
93821056,1,44,2,1.4266835,0.00396,-0.8265244,-0.0069920435,-2.1428852,0.121800825,-0.009746379,-0.3579641,-0.036180414
93825060,1,44,2,1.8915132,0.004004,-0.7994194,-0.19255619,-0.13908371,-0.052389383,-0.035205588,-0.33678433,-0.04314808
93829105,1,44,2,0.24484067,0.004045,-0.5835658,-0.25382847,1.7382116,-0.2172217,-0.072682634,-0.2997763,-0.05671436
